hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay,weekend_stay_ratio,is_weekend_arrival,arrival_season,lead_time_category,total_guests,is_solo_traveler,is_couple,is_family,is_group,total_previous_bookings,cancellation_rate_history,has_special_requests,has_booking_changes,has_parking_space,is_room_changed,adr_per_person,total_cost,net_revenue,is_domestic
Resort Hotel,0,364,2015,July,27,3,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,55.68,0,0,Check-Out,2015-07-13,2015-07-03,10,0.3,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,27.84,556.8,556.8,0
Resort Hotel,1,81,2015,July,27,3,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,0,Transient,124.0,0,1,Canceled,2015-06-09,2015-07-03,10,0.3,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,0,0,62.0,1240.0,0.0,1
Resort Hotel,0,99,2015,July,27,3,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,0,0,Contract,111.15,0,0,Check-Out,2015-07-13,2015-07-03,10,0.3,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,55.575,1111.5,1111.5,0
Resort Hotel,0,324,2015,July,27,3,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,134.73,0,0,Check-Out,2015-07-17,2015-07-03,14,0.2857142857142857,0,Summer,Ultra-long (>180d),2,0,1,0,0,0,0.0,0,0,0,0,67.365,1886.2199999999998,1886.2199999999998,0
Resort Hotel,0,69,2015,July,27,3,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241,0,0,Transient,92.45,0,1,Check-Out,2015-07-17,2015-07-03,14,0.2857142857142857,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,1,0,0,46.225,1294.3,1294.3,0
Resort Hotel,1,79,2015,July,27,3,6,15,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,108.73,0,2,Canceled,2015-04-15,2015-07-03,21,0.2857142857142857,0,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,1,0,0,0,36.24333333333333,2283.33,0.0,1
Resort Hotel,0,12,2015,July,27,3,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,73.8,0,0,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,1,36.9,73.8,73.8,0
Resort Hotel,0,9,2015,July,27,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,98.0,1,2,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,1,1,49.0,98.0,98.0,1
Resort Hotel,0,1,2015,July,27,3,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,131.0,0,1,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,1,0,0,1,65.5,131.0,131.0,0
Resort Hotel,0,21,2015,July,27,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,61.5,123.0,123.0,1
Resort Hotel,0,9,2015,July,27,3,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,0,0,Transient,94.71,0,0,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,47.355,94.71,94.71,0
Resort Hotel,0,109,2015,July,27,3,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-04,2015-07-03,1,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,61.5,123.0,123.0,0
Resort Hotel,1,109,2015,July,27,3,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Canceled,2015-05-26,2015-07-03,2,0.0,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,61.5,246.0,0.0,1
Resort Hotel,1,72,2015,July,27,3,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,1,Canceled,2015-06-29,2015-07-03,2,0.0,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,36.9,147.6,0.0,1
Resort Hotel,1,63,2015,July,27,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,0,0,Transient,117.0,0,1,Canceled,2015-05-13,2015-07-03,7,0.2857142857142857,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,58.5,819.0,0.0,1
Resort Hotel,0,63,2015,July,27,3,2,5,3,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,105,0,0,Transient,196.54,0,1,Check-Out,2015-07-10,2015-07-03,7,0.2857142857142857,0,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,65.51333333333334,1375.78,1375.78,0
Resort Hotel,0,101,2015,July,27,3,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,99.3,1,2,Check-Out,2015-07-10,2015-07-03,7,0.2857142857142857,0,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,0,1,0,33.1,695.1,695.1,1
Resort Hotel,0,102,2015,July,27,3,2,5,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,90.95,0,0,Check-Out,2015-07-10,2015-07-03,7,0.2857142857142857,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,45.475,636.65,636.65,0
Resort Hotel,0,4,2015,July,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,0,Transient,92.67,0,1,Check-Out,2015-07-07,2015-07-04,3,0.6666666666666666,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,1,0,0,1,46.335,278.01,278.01,0
Resort Hotel,0,98,2015,July,27,4,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Transient,71.55,1,0,Check-Out,2015-07-07,2015-07-04,3,0.6666666666666666,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,1,0,35.775,214.64999999999998,214.64999999999998,0
Resort Hotel,0,92,2015,July,27,4,2,4,1,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,96.49,0,2,Check-Out,2015-07-10,2015-07-04,6,0.3333333333333333,1,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,0,0,0,32.163333333333334,578.9399999999999,578.9399999999999,0
Resort Hotel,0,95,2015,July,27,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,85.8,1,2,Check-Out,2015-07-10,2015-07-04,6,0.3333333333333333,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,1,1,42.9,514.8,514.8,1
Resort Hotel,0,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,1,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,48.15,674.1,674.1,1
Resort Hotel,1,26,2015,July,27,4,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2015-06-09,2015-07-04,7,0.2857142857142857,1,Summer,Short (8-30d),4,0,0,1,0,0,0.0,0,0,0,0,40.75,1141.0,0.0,1
Resort Hotel,1,73,2015,July,27,4,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,172.0,0,1,Canceled,2015-05-20,2015-07-04,7,0.2857142857142857,1,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,1,0,0,0,57.333333333333336,1204.0,0.0,1
Resort Hotel,1,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,110.7,0,1,Canceled,2015-04-22,2015-07-04,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,55.35,774.9,0.0,1
Resort Hotel,0,115,2015,July,27,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,58.95,0,1,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,29.475,412.65000000000003,412.65000000000003,1
Resort Hotel,0,102,2015,July,27,4,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,2,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,0,0,0,24.599999999999998,516.6,516.6,1
Resort Hotel,0,86,2015,July,27,4,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,2,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,48.5,679.0,679.0,0
Resort Hotel,0,78,2015,July,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,139.0,0,2,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,1,0,0,1,46.333333333333336,973.0,973.0,1
Resort Hotel,0,52,2015,July,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,67.24,0,0,Check-Out,2015-07-11,2015-07-04,7,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,33.62,470.67999999999995,470.67999999999995,0
Resort Hotel,0,29,2015,July,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,116.5,0,1,Check-Out,2015-07-12,2015-07-04,8,0.25,1,Summer,Short (8-30d),3,0,0,0,1,0,0.0,1,0,0,0,38.833333333333336,932.0,932.0,1
Resort Hotel,1,101,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,96.3,0,1,Canceled,2015-05-12,2015-07-04,8,0.25,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,48.15,770.4,0.0,1
Resort Hotel,0,109,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,123.0,0,1,Check-Out,2015-07-12,2015-07-04,8,0.25,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,61.5,984.0,984.0,1
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,2015-07-04,10,0.4,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,35.775,715.5,715.5,0
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,71.55,0,1,Check-Out,2015-07-14,2015-07-04,10,0.4,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,35.775,715.5,715.5,1
Resort Hotel,0,79,2015,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,0,Transient,149.0,0,1,Check-Out,2015-07-14,2015-07-04,10,0.4,1,Summer,Medium (31-90d),3,0,0,1,0,0,0.0,1,1,0,0,49.666666666666664,1490.0,1490.0,1
Resort Hotel,0,2,2015,July,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,0,0,Transient,163.0,1,0,Check-Out,2015-07-05,2015-07-04,1,0.0,1,Summer,Last-minute (0-7d),4,0,0,1,0,0,0.0,0,1,1,1,40.75,163.0,163.0,1
Resort Hotel,0,30,2015,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,0,0,Contract,79.5,0,0,Check-Out,2015-07-05,2015-07-04,1,0.0,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,1,39.75,79.5,79.5,1
Resort Hotel,1,51,2015,July,27,4,0,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,105.0,0,0,Canceled,2015-05-29,2015-07-04,1,0.0,1,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,0,0,0,0,105.0,105.0,0.0,1
Resort Hotel,1,36,2015,July,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250,0,0,Transient,123.0,0,0,No-Show,2015-07-04,2015-07-04,1,0.0,1,Summer,Medium (31-90d),1,1,0,0,0,0,0.0,0,1,0,1,123.0,123.0,0.0,1
Resort Hotel,1,73,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73.8,0,2,Canceled,2015-05-13,2015-07-04,1,0.0,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,0,0,36.9,73.8,0.0,1
Resort Hotel,1,33,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113.0,0,0,Canceled,2015-06-16,2015-07-04,1,0.0,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,56.5,113.0,0.0,1
Resort Hotel,0,32,2015,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0,0,0,Transient,0.0,0,1,Check-Out,2015-07-05,2015-07-04,1,0.0,1,Summer,Medium (31-90d),4,0,0,0,1,0,0.0,1,1,0,0,0.0,0.0,0.0,1
Resort Hotel,0,8,2015,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-05,2015-07-04,1,0.0,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,61.5,123.0,123.0,0
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,2015-07-04,2,0.5,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,1,1,36.9,147.6,147.6,0
Resort Hotel,0,1,2015,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.5,0,0,Check-Out,2015-07-06,2015-07-04,2,0.5,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,0,0,0,0,57.25,229.0,229.0,1
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,2015-07-04,2,0.5,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,36.9,147.6,147.6,0
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,2015-07-04,2,0.5,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,1,36.9,147.6,147.6,0
Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,88.2,0,1,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,1,44.1,88.2,88.2,0
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,97.0,0,0,Canceled,2015-07-01,2015-07-05,1,1.0,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,0,0,0,0,48.5,97.0,0.0,1
Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,0,0,Transient,85.1,0,0,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,0,1,0,1,42.55,85.1,85.1,0
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,89.0,0,0,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,0,0,89.0,89.0,89.0,0
Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,80.1,0,0,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Last-minute (0-7d),1,1,0,0,0,0,0.0,0,0,0,1,80.1,80.1,80.1,1
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,98.0,0,0,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,0,0,0,1,49.0,98.0,98.0,1
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,101.0,1,0,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Short (8-30d),1,1,0,0,0,0,0.0,0,0,1,0,101.0,101.0,101.0,0
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,167.0,0,1,Check-Out,2015-07-06,2015-07-05,1,1.0,1,Summer,Last-minute (0-7d),2,0,1,0,0,0,0.0,1,0,0,0,83.5,167.0,167.0,1
Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,0,0,Transient,225.0,2,0,Check-Out,2015-07-07,2015-07-05,2,1.0,1,Summer,Medium (31-90d),3,0,0,0,1,0,0.0,0,1,1,0,75.0,450.0,450.0,1
Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,0,Transient,97.0,1,0,Check-Out,2015-07-07,2015-07-05,2,1.0,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,1,1,48.5,194.0,194.0,0
Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,87.3,0,2,Check-Out,2015-07-09,2015-07-05,4,0.5,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,43.65,349.2,349.2,0
Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,0,0,Transient,85.59,1,2,Check-Out,2015-07-10,2015-07-05,5,0.4,1,Summer,Long (91-180d),3,0,0,1,0,0,0.0,1,0,1,1,28.53,427.95000000000005,427.95000000000005,0
Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123.0,0,0,Check-Out,2015-07-10,2015-07-05,5,0.4,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,61.5,615.0,615.0,0
Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,107.0,0,0,Check-Out,2015-07-10,2015-07-05,5,0.4,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,53.5,535.0,535.0,1
Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Check-Out,2015-07-11,2015-07-05,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,81.5,978.0,978.0,0
Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82.0,0,0,Check-Out,2015-07-11,2015-07-05,6,0.3333333333333333,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,41.0,492.0,492.0,1
Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,163.0,0,0,Canceled,2015-06-17,2015-07-05,6,0.3333333333333333,1,Summer,Medium (31-90d),4,0,0,1,0,0,0.0,0,0,0,0,40.75,978.0,0.0,1
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,0,0,Transient,105.5,0,0,Canceled,2015-05-01,2015-07-05,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,52.75,738.5,0.0,1
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,0,0,Transient,164.2,1,1,Check-Out,2015-07-12,2015-07-05,7,0.2857142857142857,1,Summer,Long (91-180d),4,0,0,1,0,0,0.0,1,1,1,0,41.05,1149.3999999999999,1149.3999999999999,1
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,0,0,Transient,97.29,0,1,Check-Out,2015-07-12,2015-07-05,7,0.2857142857142857,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,1,0,0,0,48.645,681.0300000000001,681.0300000000001,0
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,114.0,0,1,Canceled,2015-03-30,2015-07-05,7,0.2857142857142857,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,0,57.0,798.0,0.0,1
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,98.4,0,0,Check-Out,2015-07-12,2015-07-05,7,0.2857142857142857,1,Summer,Short (8-30d),2,0,1,0,0,0,0.0,0,0,0,0,49.2,688.8000000000001,688.8000000000001,0
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,0,Transient,175.0,1,1,Check-Out,2015-07-14,2015-07-05,9,0.4444444444444444,1,Summer,Short (8-30d),4,0,0,1,0,0,0.0,1,1,1,0,43.75,1575.0,1575.0,0
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,0,0,Transient,63.6,1,2,Check-Out,2015-07-15,2015-07-05,10,0.4,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,31.8,636.0,636.0,1
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,0,0,Transient,124.45,1,1,Check-Out,2015-07-15,2015-07-05,10,0.4,1,Summer,Long (91-180d),3,0,0,0,1,0,0.0,1,1,1,1,41.483333333333334,1244.5,1244.5,1
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,110.7,0,0,Check-Out,2015-07-16,2015-07-05,11,0.36363636363636365,1,Summer,Long (91-180d),2,0,1,0,0,0,0.0,0,0,0,0,55.35,1217.7,1217.7,0
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,74.07,0,0,Check-Out,2015-07-19,2015-07-05,14,0.2857142857142857,1,Summer,Long (91-180d),1,1,0,0,0,0,0.0,0,0,0,0,74.07,1036.98,1036.98,0
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Contract,134.1,0,0,Check-Out,2015-07-19,2015-07-05,14,0.2857142857142857,1,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,0,0,0,0,67.05,1877.3999999999999,1877.3999999999999,0
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,167.0,0,0,Check-Out,2015-07-11,2015-07-06,5,0.2,0,Summer,Long (91-180d),4,0,0,1,0,0,0.0,0,1,0,0,41.75,835.0,835.0,1
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,123.0,0,2,Check-Out,2015-07-10,2015-07-06,4,0.25,0,Summer,Long (91-180d),2,0,1,0,0,0,0.0,1,0,0,1,61.5,492.0,492.0,1
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,0,0,Transient,117.81,1,2,Check-Out,2015-07-10,2015-07-06,4,0.25,0,Summer,Medium (31-90d),2,0,1,0,0,0,0.0,1,0,1,0,58.905,471.24,471.24,0
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,171.32,0,1,Check-Out,2015-07-10,2015-07-06,4,0.25,0,Summer,Long (91-180d),3,0,0,0,1,0,0.0,1,0,0,0,57.10666666666666,685.28,685.28,0
